datetime,systemd,systemd-journal,lvmetad,systemd-udevd,auditd,audispd,sedispatch,VGAuthService,rngd,systemd-logind,vmtoolsd,dbus-daemon,chronyd,NetworkManager,ModemManager,rsyslogd,avahi-daemon,smartd,rtkit-daemon,lsmd,accounts-daemon,abrtd,abrt-watch-log,abrt-watch-log,alsactl,polkitd,irqbalance,mcelog,avahi-daemon,ksmtuned,gssproxy,cupsd,tuned,sshd,snmpd,fail2ban-server,containerd,dockerd,vsftpd,httpd,gdm,atd,crond,mysqld,master,qmgr,X,upowerd,docker-proxy,containerd-shim,httpd,httpd,httpd,httpd,httpd,httpd,wpa_supplicant,packagekitd,colord,gdm-session-wor,gnome-keyring-d,ibus-daemon,ibus-dconf,ibus-x11,gnome-session-b,dbus-launch,dbus-daemon,gvfsd,gvfsd-fuse,ssh-agent,at-spi-bus-laun,dbus-daemon,at-spi2-registr,gnome-shell,pulseaudio,ibus-daemon,ibus-dconf,ibus-x11,gnome-shell-cal,xdg-permission-,mission-control,gvfs-udisks2-vo,goa-daemon,udisksd,gvfs-gphoto2-vo,gvfs-mtp-volume,gvfs-afc-volume,gvfs-goa-volume,goa-identity-se,evolution-sourc,gnome-settings-,nautilus-deskto,gsd-printer,gvfsd-trash,tracker-store,vmtoolsd,evolution-calen,abrt-applet,tracker-extract,tracker-miner-a,tracker-miner-f,tracker-miner-u,ibus-engine-sim,evolution-calen,evolution-calen,dconf-service,evolution-addre,evolution-addre,gvfsd-metadata,docker-proxy,containerd-shim,httpd,bash,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,httpd,pickup,docker-proxy,containerd-shim,run-server.sh,gunicorn,gunicorn,gunicorn,gunicorn,sleep,httpd,docker-proxy,containerd-shim,run-server.sh,gunicorn,gunicorn,gunicorn,gunicorn,docker-proxy,containerd-shim,slapd
2023-05-12 05:10:01,88671,590909,0,66,933,1427,362,4,30290,8167,574277,32270,3400,1586,471,233989,33975,31,4226,1705,30111,1,1,19528,171,14759,33162,0,0,24161,839,457,63895,66,1262495,1658294,205630,156188,42,32729,12,16,1606,488717,2327,1049,13227,467,724,20801,35523,129,0,134,0,0,2814,7753,4,18,7,157,0,2,901,0,41,4,1,3023,0,14,144,185766,453,157,0,2,15,0,1174,9625,56,1913,0,0,13,0,21323,52,44011,118,3,2108,36,1116471,14,32,8,3,21,2,0,64,63,9,6,55,78,7,17,2,0,1,20,0,1,0,0,14,0,0,70,1856,51,573,55,40,1843,28,448,250,26,366,351,29,25,240,206,3578,4,14160,33987,19722,18178,599,1223,1987,0,172,3381,2,14073,30553,29577,17164,285,8011,4,1527
2023-05-12 05:20:02,88694,591437,0,66,933,1427,362,4,30295,8169,574366,32275,3401,1587,471,234174,33976,31,4227,1705,30120,1,1,19533,171,14761,33167,0,0,24165,839,457,63905,66,1263144,1658530,205649,156215,42,32735,12,16,1607,488771,2327,1049,13227,467,724,20803,35529,129,0,134,0,0,2814,7754,4,18,7,157,0,2,901,0,41,4,1,3024,0,14,144,185787,453,157,0,2,15,0,1174,9625,56,1914,0,0,13,0,21326,52,44017,118,3,2108,36,1116631,14,32,8,3,21,2,0,64,63,9,6,55,78,7,17,2,0,1,20,0,1,0,70,1856,51,573,55,40,1843,28,448,250,26,366,351,42,25,240,206,3582,4,14174,34001,19737,18192,599,1226,1994,0,172,3384,2,14087,30567,29592,17179,285,8014,4,1527
2023-05-12 05:30:02,88716,591936,0,66,934,1428,362,4,30299,8169,574451,32279,3402,1587,471,234330,33976,31,4227,1705,30129,1,1,19538,171,14762,33173,0,0,24169,839,457,63914,66,1263773,1658762,205669,156245,42,32739,12,16,1607,488825,2327,1050,13228,467,724,20807,35534,129,0,134,0,0,2815,7754,4,18,7,157,0,2,901,0,41,4,1,3024,0,14,144,185810,453,157,0,2,15,0,1175,9625,56,1914,0,0,13,0,21330,52,44024,118,3,2108,36,1116793,14,32,8,3,21,2,0,64,63,9,6,55,78,7,17,2,0,1,20,0,1,0,70,1856,51,573,57,42,1843,28,448,250,28,366,351,42,25,240,206,3585,4,14186,34017,19752,18209,599,1229,1999,0,172,3388,2,14101,30582,29607,17194,285,8017,4,1527
2023-05-12 05:40:02,88741,592432,0,66,934,1429,362,4,30303,8171,574539,32284,3403,1587,471,234497,33977,31,4228,1706,30138,1,1,19543,171,14764,33178,0,0,24174,839,457,63924,66,1264399,1658998,205688,156274,42,32743,12,16,1607,488879,2327,1050,13229,467,724,20810,35539,129,0,134,0,0,2815,7756,4,18,7,157,0,2,901,0,41,4,1,3024,0,14,144,185831,453,157,0,2,15,0,1175,9627,56,1914,0,0,13,0,21333,52,44032,118,3,2108,36,1116959,14,32,8,3,21,2,0,64,63,9,6,55,78,9,17,2,1,0,70,1856,51,573,57,42,1843,28,448,250,28,366,351,44,25,240,206,3589,4,14201,34032,19767,18223,599,1233,2005,0,172,3391,2,14115,30597,29623,17209,286,8020,4,1527
2023-05-12 05:50:01,88764,592984,0,66,934,1429,362,4,30307,8172,574627,32288,3403,1587,471,234670,33978,31,4228,1706,30148,1,1,19548,171,14765,33183,0,0,24178,839,457,63934,66,1265096,1659242,205706,156299,42,32747,12,16,1607,488933,2328,1050,13229,467,724,20813,35544,129,0,134,0,0,2815,7757,4,18,7,157,0,2,901,0,41,4,1,3024,0,14,144,185854,453,157,0,2,15,0,1175,9628,56,1914,0,0,13,0,21336,52,44039,118,3,2109,36,1117117,14,32,8,3,21,2,0,64,63,9,6,55,79,9,17,2,2,0,70,1856,51,573,57,42,1843,28,448,250,28,366,351,44,26,240,206,3593,4,14215,34047,19782,18239,599,1236,2010,0,172,3395,2,14130,30612,29639,17224,286,8024,4,1527
2023-05-12 06:00:02,88786,593408,0,66,934,1429,362,4,30311,8173,574712,32293,3403,1587,471,234804,33978,31,4229,1706,30156,1,1,19552,171,14765,33188,0,0,24182,839,457,63943,66,1265628,1659471,205723,156328,42,32752,12,16,1607,488987,2328,1050,13229,467,725,20816,35550,129,0,134,0,0,2816,7757,4,18,7,157,0,2,901,0,41,4,1,3025,0,14,144,185873,453,157,0,2,15,0,1175,9628,56,1914,0,0,13,0,21339,52,44044,118,3,2109,36,1117278,14,32,8,3,21,2,0,64,63,9,6,55,79,10,17,2,2,71,0,1856,51,573,57,42,1843,29,448,250,28,366,351,44,27,240,206,3597,4,14229,34062,19797,18255,599,1239,2015,0,172,3398,2,14144,30627,29654,17240,286,8027,4,1527
2023-05-12 06:10:02,88811,593849,0,66,935,1429,362,4,30315,8174,574804,32298,3404,1587,471,234931,33978,31,4230,1706,30163,1,1,19557,171,14768,33194,0,0,24186,839,457,63953,66,1266237,1659718,205742,156354,42,32756,12,16,1607,489042,2328,1050,13229,467,725,20820,35555,129,0,134,0,0,2817,7758,4,18,7,157,0,2,901,0,41,4,1,3026,0,14,144,185897,453,157,0,2,15,0,1175,9630,56,1915,0,0,13,0,21343,52,44053,118,3,2109,36,1117447,14,32,8,3,21,2,0,64,63,9,6,55,79,10,17,2,3,71,0,0,14,0,0,1856,51,573,59,42,1843,29,448,250,30,366,351,44,27,240,206,3600,4,14244,34077,19813,18269,600,1242,2021,0,172,3402,2,14158,30643,29669,17255,286,8030,4,1527
2023-05-12 06:20:02,88833,594239,0,66,935,1429,362,4,30319,8175,574888,32302,3404,1587,471,235069,33979,31,4230,1707,30171,1,1,19561,171,14769,33198,0,0,24191,839,457,63962,66,1266780,1659950,205760,156378,42,32761,12,16,1607,489100,2328,1050,13229,467,725,20822,35560,129,0,134,0,0,2817,7759,4,18,7,157,0,2,901,0,41,4,1,3027,0,14,144,185916,453,157,0,2,15,0,1175,9632,56,1916,0,0,13,0,21347,52,44058,118,3,2109,36,1117606,14,32,8,3,21,2,0,64,63,9,6,55,82,11,30,2,3,72,0,1856,55,586,60,44,1843,30,448,268,32,380,351,46,28,254,207,3604,4,14258,34093,19828,18284,601,1246,2027,0,172,3405,2,14171,30658,29684,17271,286,8034,4,1527
2023-05-12 06:30:01,88858,594655,0,66,935,1429,362,4,30323,8177,574980,32308,3404,1588,471,235186,33979,31,4231,1707,30178,1,1,19566,171,14771,33204,0,0,24194,839,457,63972,66,1267405,1660203,205780,156411,42,32766,12,16,1608,489160,2329,1051,13230,467,725,20826,35566,129,0,134,0,0,2818,7761,4,18,7,157,0,2,902,0,41,4,1,3027,0,14,144,185942,453,157,0,2,15,0,1175,9635,56,1916,0,0,13,0,21349,52,44066,118,3,2110,36,1117777,14,32,8,3,21,2,0,64,63,9,6,55,85,13,30,2,3,73,1856,57,0,586,60,46,1843,32,448,268,33,380,351,47,29,254,207,3607,4,14272,34108,19842,18299,601,1249,2033,0,172,3409,2,14185,30673,29700,17286,286,8037,4,1527
2023-05-12 06:40:02,88882,595155,0,66,935,1429,362,4,30327,8178,575070,32312,3405,1588,471,235338,33981,31,4231,1707,30187,1,1,19570,171,14773,33209,0,0,24199,839,457,63982,66,1268034,1660428,205798,156441,42,32770,12,16,1608,489214,2329,1051,13231,467,725,20829,35572,129,0,134,0,0,2818,7761,4,18,7,157,0,2,902,0,41,4,1,3027,0,14,144,185964,453,157,0,2,15,0,1176,9636,56,1916,0,0,13,0,21353,52,44073,118,3,2110,36,1117947,14,32,8,3,21,2,0,64,63,9,6,55,85,13,30,2,73,1856,57,586,60,48,2,0,1843,32,448,268,34,380,351,47,29,254,208,3611,4,14285,34122,19857,18315,601,1252,2039,0,172,3413,2,14199,30688,29716,17302,287,8039,4,1527
2023-05-12 06:50:02,88906,595673,0,66,935,1430,362,4,30331,8179,575159,32317,3406,1588,471,235493,33981,31,4232,1707,30195,1,1,19574,172,14775,33213,0,0,24203,839,457,63992,66,1268718,1660656,205817,156468,42,32775,12,16,1608,489271,2330,1051,13231,467,725,20832,35577,129,0,134,0,0,2818,7763,4,18,7,157,0,2,902,0,41,4,1,3027,0,14,144,185986,453,157,0,2,15,0,1176,9637,56,1916,0,0,13,0,21355,52,44080,118,3,2111,36,1118113,14,32,8,3,21,2,0,64,63,9,6,55,85,13,30,2,73,1856,57,586,61,48,2,0,1843,32,448,268,34,380,351,47,29,254,208,3615,4,14298,34137,19872,18329,601,1257,2044,0,172,3416,2,14212,30703,29731,17317,287,8042,4,1527
2023-05-12 07:00:02,88930,596186,0,66,935,1430,362,4,30335,8180,575246,32322,3406,1588,471,235667,33982,31,4232,1707,30205,1,1,19579,172,14776,33219,0,0,24207,839,457,64001,66,1269339,1660896,205835,156496,42,32780,12,16,1609,489326,2331,1051,13231,468,725,20835,35582,129,0,134,0,0,2818,7764,4,18,7,157,0,2,902,0,41,4,1,3028,0,14,144,186007,453,157,0,2,15,0,1176,9639,56,1916,0,0,13,0,21358,52,44088,118,3,2111,36,1118276,14,32,8,3,21,2,0,64,63,9,6,55,85,14,30,2,73,1856,57,601,63,48,2,0,1857,35,480,268,34,380,378,50,31,254,208,3618,4,14311,34151,19886,18344,602,1260,2049,0,172,3419,2,14225,30719,29746,17332,287,8046,4,1541
2023-05-12 07:10:02,88954,596670,0,66,935,1430,362,4,30339,8182,575336,32327,3407,1588,471,235824,33984,31,4233,1708,30213,1,1,19584,172,14779,33223,0,0,24211,840,457,64010,66,1269975,1661143,205854,156523,42,32785,12,16,1609,489383,2331,1051,13232,468,725,20839,35588,129,0,134,0,0,2819,7765,4,18,7,157,0,2,903,0,41,4,1,3029,0,14,144,186029,453,157,0,2,15,0,1176,9642,56,1917,0,0,13,0,21361,52,44094,118,3,2111,36,1118443,14,32,8,3,21,2,0,64,63,9,6,55,85,14,30,2,73,1856,57,601,63,48,2,0,1857,35,480,268,34,380,378,50,31,254,208,3621,4,14326,34166,19900,18358,602,1263,2055,0,173,3423,2,14238,30734,29763,17348,287,8049,4,1541
2023-05-12 07:20:02,88978,597186,0,66,935,1430,362,4,30344,8184,575425,32332,3407,1588,472,235988,33985,31,4233,1708,30222,1,1,19590,172,14781,33229,0,0,24216,840,457,64020,66,1270609,1661379,205873,156545,42,32789,12,16,1609,489438,2331,1052,13232,468,725,20841,35593,129,0,134,0,0,2820,7766,4,18,7,157,0,2,903,0,41,4,1,3029,0,14,144,186051,453,157,0,2,15,0,1176,9644,56,1918,0,0,13,0,21365,52,44101,118,3,2112,36,1118604,14,32,8,3,21,2,0,64,63,9,6,55,86,14,30,2,73,1856,57,601,63,48,2,0,1857,35,480,268,34,380,378,50,31,254,208,3625,4,14339,34182,19917,18373,602,1267,2060,0,173,3426,2,14253,30751,29780,17363,287,8052,4,1541
2023-05-12 07:30:02,89001,597622,0,66,935,1430,362,4,30348,8184,575512,32336,3407,1588,472,236136,33985,31,4235,1708,30233,1,1,19594,172,14781,33234,0,0,24220,840,457,64029,66,1271161,1661611,205893,156573,42,32795,12,16,1609,489508,2332,1052,13233,468,725,20844,35598,129,0,134,0,0,2820,7766,4,18,7,157,0,2,903,0,41,4,1,3029,0,14,144,186070,453,157,0,2,15,0,1176,9644,56,1918,0,0,13,0,21367,52,44106,118,3,2112,36,1118763,14,32,8,3,21,2,0,64,63,9,6,55,89,17,2,78,1904,657,66,51,3,1,11,0,1893,36,492,313,39,432,389,52,33,268,208,3629,4,14354,34196,19932,18389,607,1270,2066,0,173,3429,2,14267,30766,29797,17380,287,8055,4,1556
2023-05-12 07:40:02,89026,598030,0,66,935,1431,362,4,30353,8186,575602,32342,3408,1588,472,236271,33987,31,4236,1708,30241,1,1,19599,172,14783,33239,0,0,24225,840,458,64039,66,1271751,1661866,205911,156601,42,32800,12,16,1610,489570,2332,1052,13233,468,725,20847,35604,129,0,134,0,0,2821,7768,4,18,7,157,0,2,903,0,41,4,1,3029,0,14,144,186093,453,157,0,2,15,0,1177,9647,56,1918,0,0,13,0,21371,52,44114,118,3,2113,36,1118931,14,32,8,3,21,2,0,64,63,9,6,55,89,2,609,1904,657,471,576,3,2,11,2,0,0,1924,80,492,313,453,432,389,214,36,268,208,3632,4,14367,34213,19948,18405,607,1273,2072,0,173,3432,2,14282,30782,29815,17396,287,8058,4,1556
2023-05-12 07:50:01,89049,598470,0,66,935,1431,362,4,30360,8187,575689,32347,3408,1589,472,236405,33992,31,4236,1708,30249,1,1,19603,172,14785,33244,0,0,24230,840,458,64048,66,1272352,1662094,205932,156630,42,32805,12,16,1610,489626,2332,1052,13233,468,725,20852,35609,129,0,134,0,0,2821,7769,4,18,7,157,0,2,903,0,41,4,1,3030,0,14,144,186115,453,157,0,2,15,0,1177,9649,56,1918,0,0,13,0,21374,52,44121,118,3,2113,36,1119093,14,32,8,3,21,2,0,64,63,9,6,55,656,2,766,1904,657,471,577,3,11,2,0,1924,0,240,492,313,453,432,389,214,203,268,208,3637,4,14382,34229,19964,18422,607,1277,2077,0,173,3435,2,14296,30798,29832,17413,287,8062,4,1556
2023-05-12 08:00:02,89071,598900,0,66,936,1431,362,4,30366,8189,575775,32351,3409,1590,472,236546,33995,31,4237,1708,30259,1,1,19610,172,14786,33248,0,0,24235,840,458,64058,66,1272961,1662317,205951,156655,42,32814,12,16,1610,489738,2332,1052,13233,468,725,20854,35614,129,0,134,0,0,2821,7770,4,18,7,157,0,2,904,0,41,4,1,3031,0,14,144,186136,453,157,0,2,15,0,1177,9651,56,1918,0,0,13,0,21377,52,44128,118,3,2113,36,1119253,14,32,8,3,21,2,0,64,63,9,6,55,664,2,773,3,108,8,76,88,7,52,7,8,51,135,0,0,0,0,0,0,0,247,437,534,486,224,211,208,3640,4,14397,34245,19980,18438,616,1280,2086,0,173,3439,2,14310,30815,29849,17430,287,8065,4
2023-05-12 08:10:02,89096,599413,0,66,936,1431,362,4,30371,8190,575866,32358,3409,1590,472,236736,34000,31,4237,1709,30270,1,1,19615,172,14789,33253,0,0,24240,840,458,64067,66,1273611,1662560,205970,156683,42,32820,12,16,1610,489805,2333,1052,13233,468,726,20858,35620,129,0,134,0,0,2821,7772,4,18,7,157,0,2,904,0,41,4,1,3031,0,14,144,186158,453,157,0,2,15,0,1177,9655,56,1919,0,0,13,0,21380,52,44136,118,3,2114,36,1119419,14,32,8,3,21,2,0,64,63,9,6,55,666,2,774,3,108,8,76,88,7,52,8,65,164,47,31,3,2,249,546,486,224,213,0,208,3644,4,14412,34263,19996,18454,617,1283,2091,0,174,3442,2,14325,30831,29867,17447,287,8069,4
2023-05-12 08:20:02,89120,599867,0,66,936,1431,362,4,30377,8191,575955,32362,3411,1590,472,236901,34022,31,4238,1710,30279,1,1,19620,172,14790,33258,0,0,24244,840,458,64078,66,1274274,1662795,205991,156711,42,32824,12,16,1610,489905,2333,1052,13234,468,726,20861,35625,129,0,134,0,0,2822,7772,4,18,7,157,0,2,904,0,41,4,1,3031,0,14,144,186178,453,157,0,2,15,0,1177,9656,56,1920,0,0,13,0,21383,52,44143,118,3,2114,36,1119585,14,32,8,3,21,2,0,64,63,9,6,55,667,2,776,136,11,114,88,9,53,9,80,178,62,45,4,5,487,226,215,1,15,208,3649,4,14426,34279,20011,18470,1,619,1288,2098,0,0,174,3447,2,14338,30848,29883,17465,287,8072,4
2023-05-12 08:30:02,89143,600419,0,66,937,1431,362,4,30385,8193,576042,32367,3411,1590,472,237111,34063,31,4238,1710,30295,1,1,19630,172,14792,33262,0,0,24248,841,458,64087,66,1274897,1663040,206010,156739,42,32829,12,16,1610,490034,2333,1052,13235,468,726,20864,35630,129,0,134,0,0,2822,7774,4,18,7,157,0,2,904,0,41,4,1,3032,0,14,144,186197,453,157,0,2,15,0,1178,9657,56,1920,0,0,13,0,21387,52,44149,118,3,2114,36,1119753,14,32,8,3,21,2,0,64,63,9,6,55,995,2,944,136,188,114,106,338,53,13,80,178,62,45,176,565,488,382,380,324,15,208,3652,4,14441,34294,20027,18486,1,620,1291,2103,0,174,3450,2,14353,30864,29900,17483,287,8074,4,0
2023-05-12 08:40:02,89166,600911,0,66,937,1431,362,4,30394,8193,576132,32372,3412,1590,472,237287,34077,31,4238,1710,30308,1,1,19639,172,14793,33268,0,0,24254,841,458,64097,66,1275541,1663291,206029,156765,42,32833,12,16,1611,490359,2334,1052,13235,468,726,20868,35635,129,0,134,0,0,2822,7775,4,18,7,158,0,2,904,0,41,4,1,3033,0,14,144,186217,453,157,0,2,15,0,1178,9659,56,1920,0,0,13,0,21390,52,44156,118,3,2114,36,1119922,14,32,8,3,21,2,0,64,63,9,6,55,1157,2,1101,136,357,205,106,341,53,16,80,178,62,45,179,723,488,544,392,484,15,208,3655,4,14455,34310,20044,18502,1,621,1294,2109,0,174,3454,2,14367,30880,29916,17500,287,8078,4,0
2023-05-12 08:50:02,89189,601473,0,66,937,1432,362,4,30404,8195,576223,32376,3412,1591,472,237497,34098,31,4240,1710,30324,1,1,19649,172,14796,33273,0,0,24259,841,458,64106,66,1276223,1663527,206048,156792,42,32838,12,16,1611,490710,2334,1053,13235,468,726,20871,35641,129,0,134,0,0,2823,7775,4,18,7,158,0,2,904,0,41,4,1,3033,0,14,144,186236,453,157,0,2,15,0,1178,9661,56,1920,0,0,13,0,21393,52,44163,118,3,2114,36,1120094,14,32,8,3,21,2,0,64,63,9,6,55,1205,2,1128,157,375,234,151,925,149,42,98,198,155,70,204,726,567,576,436,523,80,208,3659,4,14470,34327,20060,18518,2,625,1297,2115,0,174,3456,2,14380,30898,29934,17517,287,8081,4,0
2023-05-12 09:00:02,89212,601883,0,66,937,1432,362,4,30410,8196,576312,32379,3412,1591,472,237655,34108,31,4240,1711,30337,1,1,19658,172,14796,33278,0,0,24263,842,458,64115,66,1276738,1663764,206068,156821,42,32842,12,16,1611,490880,2335,1053,13235,468,726,20874,35647,129,0,134,0,0,2824,7776,4,18,7,158,0,2,904,0,41,4,1,3033,0,14,144,186254,453,157,0,2,15,0,1178,9661,56,1920,0,0,13,0,21395,52,44169,118,3,2114,36,1120263,14,32,8,3,21,2,0,64,63,9,6,55,1207,2,1140,157,380,234,165,938,163,52,98,198,194,214,209,726,581,577,438,535,80,208,3662,4,14484,34343,20076,18534,2,627,1300,2121,0,174,3460,2,14395,30914,29952,17535,287,8085,4,0
2023-05-12 09:10:02,89235,602238,0,66,937,1432,362,4,30418,8198,576399,32385,3413,1591,472,237792,34119,31,4241,1711,30351,1,1,19666,172,14798,33282,0,0,24267,842,458,64125,66,1277262,1664041,206087,156849,42,32848,12,16,1612,491004,2335,1053,13236,468,726,20877,35652,129,0,134,0,0,2824,7778,4,18,7,158,0,2,904,0,41,4,1,3034,0,14,144,186276,453,157,0,2,15,0,1178,9666,56,1921,0,0,13,0,21399,52,44177,118,3,2116,36,1120428,14,32,8,3,21,2,0,64,63,9,6,55,1208,2,1144,158,382,318,199,940,163,54,161,234,194,210,726,581,441,535,96,209,3666,4,14499,34359,20091,18551,3,629,1305,2127,0,174,3464,2,14409,30930,29969,17552,288,8088,4,0,0,4,6,5,5,5,92,96,46,49
2023-05-12 09:20:02,89266,602739,0,68,937,1433,364,4,30435,8199,576491,32398,3413,1598,473,237997,34133,31,4241,1711,30378,1,1,19676,172,14802,33287,0,0,24272,842,458,64135,67,1277906,1664587,206122,156914,42,32852,12,16,1612,491153,2336,1054,13236,468,726,20881,35657,129,0,134,0,0,2825,7782,4,18,7,158,0,2,905,0,41,4,1,3034,0,14,144,186311,454,157,0,2,15,0,1182,9674,58,1922,0,0,13,0,21402,52,44190,118,3,2117,36,1120593,14,32,8,3,21,2,0,66,65,9,6,57,1211,2,1146,158,386,318,199,944,163,58,161,234,194,214,731,581,443,542,96,3,629,1308,2132,0,288,8091,4,7,0,7,0,3,5,4,9,6,1,8,7,5,4,47,224,277,243,3,2,3,32,166,184,222,0
2023-05-12 09:30:02,89289,603226,0,68,938,1434,364,4,30441,8200,576579,32402,3414,1598,474,238166,34150,31,4242,1711,30390,1,1,19686,172,14803,33293,0,0,24277,842,458,64144,67,1278567,1664831,206140,156942,42,32857,12,16,1613,491247,2336,1054,13236,468,726,20885,35662,129,0,134,0,0,2825,7783,4,18,7,158,0,2,905,0,41,4,1,3034,0,14,144,186332,454,157,0,2,15,0,1182,9676,58,1922,0,0,13,0,21405,52,44197,118,3,2117,36,1120755,14,32,8,3,21,2,0,66,65,9,6,57,1213,2,1148,158,386,318,199,944,163,58,161,234,194,214,731,581,443,544,96,3,629,1311,2138,0,288,8094,4,8,0,7,0,3,5,4,9,6,1,8,8,9,4,62,278,326,261,3,5,3,47,184,201,239,0
2023-05-12 09:40:01,89312,603747,0,68,938,1434,364,4,30447,8202,576667,32407,3414,1598,474,238368,34166,31,4242,1712,30405,1,1,19695,172,14804,33298,0,0,24281,842,458,64154,67,1279222,1665066,206157,156971,42,32862,12,16,1613,491341,2336,1054,13237,469,726,20888,35668,129,0,134,0,0,2826,7784,4,18,7,158,0,2,905,0,41,4,1,3035,0,14,144,186351,454,157,0,2,15,0,1182,9677,58,1922,0,0,13,0,21408,52,44205,118,3,2118,36,1120920,14,32,8,3,21,2,0,66,65,9,6,57,1214,2,1151,175,388,318,217,946,179,60,192,234,210,215,733,613,445,544,96,3,631,1314,2144,0,288,8097,4,10,0,7,0,3,5,4,9,6,1,8,8,13,4,77,294,343,276,3,8,3,61,201,217,256,0
2023-05-12 09:50:02,89335,604305,0,68,938,1434,364,4,30453,8203,576755,32413,3415,1598,474,238561,34179,31,4243,1712,30421,1,1,19705,172,14805,33303,0,0,24285,842,458,64163,67,1279907,1665307,206177,157000,42,32868,12,16,1613,491477,2337,1054,13237,469,726,20891,35673,129,0,134,0,0,2826,7785,4,18,7,158,0,2,905,0,41,4,1,3036,0,14,144,186371,455,158,0,2,15,0,1182,9679,58,1922,0,0,13,0,21412,52,44211,118,3,2118,36,1121088,14,32,8,3,21,2,0,66,65,9,6,57,1216,2,175,404,318,217,179,63,192,234,210,228,735,613,458,549,96,3,631,1318,2150,0,288,8100,4,13,0,7,0,3,5,4,9,6,1,8,10,17,4,91,356,369,299,4,11,3,76,218,233,272,13,0,0
2023-05-12 10:00:02,89359,604823,0,68,938,1434,364,4,30459,8204,576846,32417,3415,1599,474,238751,34195,31,4243,1712,30437,1,1,19715,172,14806,33308,0,0,24289,842,458,64173,67,1280566,1665548,206196,157029,42,32874,12,16,1613,491597,2337,1054,13238,469,726,20895,35678,129,0,134,0,0,2826,7786,4,18,7,158,0,2,905,0,41,4,1,3036,0,14,144,186390,455,158,0,2,15,0,1182,9680,58,1923,0,0,13,0,21414,52,44218,118,3,2119,36,1121249,14,32,8,3,21,2,0,66,65,9,6,57,1223,2,252,380,252,67,331,499,233,741,658,555,207,637,1322,2156,0,288,8103,4,19,35,7,0,3,5,4,9,6,1,8,10,21,4,105,372,385,314,4,14,3,91,236,250,290,17,4,77,1,3,1,94,0
2023-05-12 10:10:02,89382,605337,0,68,938,1435,364,4,30466,8206,576935,32421,3415,1599,474,238964,34209,31,4244,1712,30453,1,1,19724,172,14808,33313,0,0,24293,842,458,64182,67,1281191,1665784,206214,157058,42,32881,12,16,1613,491764,2337,1054,13238,469,726,20898,35683,129,0,134,0,0,2827,7787,4,18,7,158,0,2,905,0,41,4,1,3036,0,14,144,186412,455,158,0,2,15,0,1182,9681,58,1923,0,0,13,0,21418,52,44225,118,3,2120,36,1121417,14,32,8,3,21,2,0,66,65,9,6,57,2,309,498,266,73,621,249,748,707,476,646,1325,2162,0,288,8107,4,26,7,0,3,5,4,9,6,1,8,10,25,4,121,390,402,331,4,17,3,104,253,266,308,23,11,142,1,11,9,120,0,0,17,0,18,224,2,15,0
2023-05-12 10:20:02,89405,0,605781,0,68,938,1435,364,4,30472,8207,577022,32425,3416,1599,474,239144,34225,31,4245,1712,30467,1,1,19734,172,14808,33318,0,0,24298,842,458,64191,67,1281735,1666028,206232,157085,42,32887,12,16,1613,491905,2338,1054,13238,469,727,20901,35688,129,0,134,0,0,2827,7788,4,18,7,158,0,2,905,0,41,4,1,3037,0,14,144,186429,455,158,0,2,15,0,1182,9683,58,1924,0,0,13,0,21421,52,44232,118,3,2120,36,1121588,14,32,8,3,21,2,0,66,65,9,6,57,2,474,546,528,82,666,254,758,954,623,657,1328,2169,0,288,8110,4,33,7,0,3,5,4,9,6,1,8,10,29,4,136,407,419,346,4,20,3,119,271,283,324,19,1,15,15,381,24,279,194,6,3,121
2023-05-12 10:30:02,89431,606276,0,68,939,1435,364,4,30480,8209,577114,32432,3416,1599,474,239338,34282,31,4245,1712,30490,1,1,19743,172,14814,33323,0,0,24303,842,1,47,458,64201,67,1282383,1666294,206253,157114,42,32892,12,16,1614,491994,2338,1054,13238,469,727,20904,35694,129,0,134,0,0,2827,7789,4,18,7,158,0,2,905,0,41,4,1,3037,0,14,144,186452,455,158,0,2,15,0,1183,9686,58,1924,0,0,13,0,21424,52,44239,118,3,2120,36,1121750,14,32,8,3,21,2,0,66,65,9,6,57,2,474,589,543,85,724,259,760,969,641,660,1331,2175,0,289,8113,4,37,10,32,4,150,423,436,363,5,24,3,132,288,301,341,20,1,19,16,27,294,194,5,121
2023-05-12 10:40:02,89452,606678,0,68,939,1435,364,4,30487,8210,577202,32437,3416,1599,474,239490,34329,31,4246,1713,30505,1,1,19753,172,14814,33328,0,0,24307,842,3,47,458,64211,67,1282946,1666553,206271,157142,42,32897,12,16,1614,492086,2338,1054,13239,469,727,20908,35699,129,0,134,0,0,2827,7790,4,0,18,7,158,0,2,905,0,41,4,1,3037,0,14,144,186472,455,158,0,2,15,0,1183,9686,58,1924,0,0,13,0,21427,52,44245,118,3,2120,36,1121916,14,32,8,3,21,2,0,66,65,9,6,57,2,474,589,543,87,724,261,760,969,641,660,1336,2181,0,289,8117,4,39,10,36,4,165,440,454,380,6,27,3,146,320,324,359,20,1,19,17,33,294,194,9,153
